Label;Area;XM;YM;Width;Height;Circ.;AR;Round;Area_mm2;Days;Plate_location;Drop_size_init;Cell_num_init;Plate;XM_corr;YM_corr;Voronoi_area;Place;Column
s11021.jpg_a-1.tif;5048;444.2;773.94;82;82;0.89;1.02;0.98;90.78153695;9;D1;0.5;8000;S1;372.4;705.27;25639;Corner;D
s11021.jpg_a-1.tif;4312;78.01;771.66;76;75;0.89;1.04;0.97;77.54556009;9;A1;0.5;1000;S1;6.21;702.99;24266;Corner;A
s11021.jpg_a-1.tif;4331;202.59;774.13;76;74;0.89;1.03;0.97;77.88724971;9;B1;0.5;2000;S1;130.79;705.46;20497;Edge;B
s11021.jpg_b-1.tif;6110;184.7;80.26;88;89;0.9;1;1;109.8801883;9;B6;5;2000;S2;126.6;0.19;16284;Edge;B
s11021.jpg_b-1.tif;6102;306.27;80.07;89;88;0.89;1.01;0.99;109.736319;9;C6;5;4000;S2;248.17;0;15465;Edge;C
s11021.jpg_b-1.tif;7016;419.85;83.49;95;95;0.89;1.01;0.99;126.1733881;9;D6;5;8000;S2;361.75;3.42;23455;Corner;D
s11021.jpg_b-1.tif;6366;58.1;87.75;91;90;0.89;1.03;0.97;114.4840064;9;A6;5;1000;S2;0;7.68;18397;Corner;A
s11021.jpg_b-1.tif;6482;427.9;224.68;92;90;0.89;1.01;0.99;116.5701114;9;D5;4;8000;S2;369.8;144.61;23256;Edge;D
s11021.jpg_b-1.tif;5806;62.61;224.79;88;85;0.89;1.03;0.97;104.4131544;9;A5;4;1000;S2;4.51;144.72;19032;Edge;A
s11021.jpg_b-1.tif;5598;311.1;226.04;85;86;0.89;1.01;0.99;100.6725523;9;C5;4;4000;S2;253;145.97;16362;Mid;C
s11021.jpg_b-1.tif;5584;185.77;227.06;84;84;0.91;1;1;100.420781;9;B5;4;2000;S2;127.67;146.99;17147;Mid;B
s11021.jpg_b-1.tif;6078;429.91;358.71;89;88;0.9;1.02;0.98;109.3047111;9;D4;3;8000;S2;371.81;278.64;23526;Edge;D
s11021.jpg_b-1.tif;5325;309.64;358.59;83;84;0.88;1.02;0.98;95.76301194;9;C4;3;4000;S2;251.54;278.52;16704;Mid;C
s11021.jpg_b-1.tif;5429;186.82;362.94;84;84;0.9;1.01;0.99;97.63331302;9;B4;3;2000;S2;128.72;282.87;17207;Mid;B
s11021.jpg_b-1.tif;5626;62.77;367.13;87;84;0.88;1.04;0.96;101.1760949;9;A4;3;1000;S2;4.67;287.06;19461;Edge;A
s11021.jpg_b-1.tif;5793;430.1;503.55;87;86;0.89;1.01;0.99;104.1793668;9;D3;2;8000;S2;372;423.48;24154;Edge;D
s11021.jpg_b-1.tif;5168;187.92;509.84;82;82;0.89;1;1;92.93957666;9;B3;2;2000;S2;129.82;429.77;17640;Mid;B
s11021.jpg_b-1.tif;5013;313.17;508.97;80;80;0.9;1.01;0.99;90.1521087;9;C3;2;4000;S2;255.07;428.9;16907;Mid;C
s11021.jpg_b-1.tif;5135;65.99;510.16;83;81;0.88;1.03;0.97;92.34611574;9;A3;2;1000;S2;7.89;430.09;19063;Edge;A
s11021.jpg_b-1.tif;5039;434.93;643.72;82;80;0.9;1.02;0.98;90.61968397;9;D2;1;8000;S2;376.83;563.65;22816;Edge;D
s11021.jpg_b-1.tif;4296;310.01;644.96;74;75;0.91;1.02;0.98;77.25782146;9;C2;1;4000;S2;251.91;564.89;16049;Mid;C
s11021.jpg_b-1.tif;4437;187.43;648.4;76;76;0.9;1.02;0.98;79.79351812;9;B2;1;2000;S2;129.33;568.33;16166;Mid;B
s11021.jpg_b-1.tif;4615;64.36;648.8;79;76;0.89;1.05;0.95;82.99461035;9;A2;1;1000;S2;6.26;568.73;18232;Edge;A
s11021.jpg_b-1.tif;4891;439.81;775.34;81;78;0.9;1.02;0.98;87.95810167;9;D1;0.5;8000;S2;381.71;695.27;25825;Corner;D
s11021.jpg_b-1.tif;4342;317.88;778.68;75;75;0.91;1;1;78.08507002;9;C1;0.5;4000;S2;259.78;698.61;19114;Edge;C
s11021.jpg_b-1.tif;4229;191.62;780.45;75;73;0.9;1.01;0.99;76.05291596;9;B1;0.5;2000;S2;133.52;700.38;18834;Edge;B
s11021.jpg_b-1.tif;4329;70.38;784.7;76;76;0.88;1.02;0.98;77.85128238;9;A1;0.5;1000;S2;12.28;704.63;21032;Corner;A
s11024.jpg_a-1.tif;6983;433.37;69.28;95;96;0.89;1.01;0.99;125.5799272;12;D6;5;8000;S1;373.47;0;18749;Corner;D
s11024.jpg_a-1.tif;5936;312.72;74.58;88;88;0.88;1.02;0.98;106.7510308;12;C6;5;4000;S1;252.82;5.3;14858;Edge;C
s11024.jpg_a-1.tif;5960;186.84;79.93;87;88;0.86;1.01;0.99;107.1826387;12;B6;5;2000;S1;126.94;10.65;15432;Edge;B
s11024.jpg_a-1.tif;6359;59.9;82.38;90;90;0.89;1.02;0.98;114.3581207;12;A6;5;1000;S1;0;13.1;18776;Corner;A
s11024.jpg_a-1.tif;5444;314.4;212.72;84;84;0.88;1.02;0.98;97.90306798;12;C5;4;4000;S1;254.5;143.44;16406;Mid;C
s11024.jpg_a-1.tif;6090;432.47;217.26;90;90;0.85;1.01;0.99;109.5205151;12;D5;4;8000;S1;372.57;147.98;21534;Edge;D
s11024.jpg_a-1.tif;5401;191.06;216.09;86;82;0.89;1.02;0.98;97.12977042;12;B5;4;2000;S1;131.16;146.81;16974;Mid;B
s11024.jpg_a-1.tif;5762;64.51;224.55;87;86;0.89;1.02;0.98;103.6218732;12;A5;4;1000;S1;4.61;155.27;21100;Edge;A
s11024.jpg_a-1.tif;6098;435.15;353.43;89;88;0.89;1.02;0.98;109.6643844;12;D4;3;8000;S1;375.25;284.15;21147;Edge;D
s11024.jpg_a-1.tif;5241;318.03;353.21;83;82;0.89;1.01;0.99;94.25238415;12;C4;3;4000;S1;258.13;283.93;16934;Mid;C
s11024.jpg_a-1.tif;5281;190.73;360.29;82;83;0.89;1.01;0.99;94.97173071;12;B4;3;2000;S1;130.83;291.01;17954;Mid;B
s11024.jpg_a-1.tif;5535;65.09;362.15;85;83;0.89;1.02;0.98;99.53958142;12;A4;3;1000;S1;5.19;292.87;20937;Edge;A
s11024.jpg_a-1.tif;5864;439.58;492.96;88;86;0.88;1.03;0.97;105.456207;12;D3;2;8000;S1;379.68;423.68;21704;Edge;D
s11024.jpg_a-1.tif;5072;318.9;498.46;81;81;0.88;1.02;0.98;91.21314489;12;C3;2;4000;S1;259;429.18;17071;Mid;C
s11024.jpg_a-1.tif;4936;197.54;504.18;80;80;0.88;1.01;0.99;88.76736656;12;B3;2;2000;S1;137.64;434.9;17284;Mid;B
s11024.jpg_a-1.tif;5210;69.48;505.41;83;81;0.87;1.01;0.99;93.69489055;12;A3;2;1000;S1;9.58;436.13;21052;Edge;A
s11024.jpg_a-1.tif;5455;441.88;633.05;84;83;0.88;1.02;0.98;98.10088829;12;D2;1;8000;S1;381.98;563.77;21936;Edge;D
s11024.jpg_a-1.tif;4310;322.29;639.06;75;74;0.9;1.01;0.99;77.50959276;12;C2;1;4000;S1;262.39;569.78;16112;Mid;C
s11024.jpg_a-1.tif;4187;197.25;640.13;74;73;0.9;1.01;0.99;75.29760206;12;B2;1;2000;S1;137.35;570.85;16230;Mid;B
s11024.jpg_a-1.tif;4632;75.52;643.44;79;77;0.89;1.02;0.98;83.30033264;12;A2;1;1000;S1;15.62;574.16;20053;Edge;A
s11024.jpg_a-1.tif;5557;446.19;774.83;86;84;0.89;1.02;0.98;99.93522204;12;D1;0.5;8000;S1;386.29;705.55;25639;Corner;D
s11024.jpg_a-1.tif;4223;329.47;772.17;74;74;0.89;1.01;0.99;75.94501398;12;C1;0.5;4000;S1;269.57;702.89;18896;Edge;C
s11024.jpg_a-1.tif;4555;78.55;779.17;77;77;0.89;1.03;0.97;81.91559049;12;A1;0.5;1000;S1;18.65;709.89;24266;Corner;A
s11024.jpg_a-1.tif;4480;203.46;779.25;77;75;0.9;1.01;0.99;80.56681568;12;B1;0.5;2000;S1;143.56;709.97;20497;Edge;B
s11024.jpg_b-1.tif;7193;423.88;91.13;96;96;0.88;1.01;0.99;129.3564967;12;D6;5;8000;S2;362.25;2.4;23455;Corner;D
s11024.jpg_b-1.tif;6148;309.77;88.73;87;89;0.89;1.02;0.99;110.5635676;12;C6;5;4000;S2;248.14;0;15465;Edge;C
s11024.jpg_b-1.tif;6141;188.35;89.62;88;89;0.91;1.02;0.98;110.4376819;12;B6;5;2000;S2;126.72;0.89;16284;Edge;B
s11024.jpg_b-1.tif;6428;61.63;97.94;91;89;0.87;1.03;0.97;115.5989936;12;A6;5;1000;S2;0;9.21;18397;Corner;A
s11024.jpg_b-1.tif;6611;433.1;231.93;94;91;0.87;1.03;0.97;118.8900041;12;D5;4;8000;S2;371.47;143.2;23256;Edge;D
s11024.jpg_b-1.tif;5571;315.86;233.83;85;86;0.89;1.01;0.99;100.1869933;12;C5;4;4000;S2;254.23;145.1;16362;Mid;C
s11024.jpg_b-1.tif;5862;67.38;235.32;90;86;0.88;1.05;0.95;105.4202396;12;A5;4;1000;S2;5.75;146.59;19032;Edge;A
s11024.jpg_b-1.tif;5564;190.52;235.81;85;84;0.9;1.02;0.98;100.0611077;12;B5;4;2000;S2;128.89;147.08;17147;Mid;B
s11024.jpg_b-1.tif;6145;436.5;366.34;91;90;0.87;1.03;0.97;110.5096166;12;D4;3;8000;S2;374.87;277.61;23526;Edge;D
s11024.jpg_b-1.tif;5186;315.27;367.17;82;82;0.89;1.01;0.99;93.26328261;12;C4;3;4000;S2;253.64;278.44;16704;Mid;C
s11024.jpg_b-1.tif;5298;192.81;372.34;84;82;0.9;1.02;0.98;95.27745301;12;B4;3;2000;S2;131.18;283.61;17207;Mid;B
s11024.jpg_b-1.tif;5673;68.53;377.4;87;86;0.89;1.04;0.97;102.0213271;12;A4;3;1000;S2;6.9;288.67;19461;Edge;A
s11024.jpg_b-1.tif;5904;437.52;510.95;88;89;0.86;1.01;0.99;106.1755535;12;D3;2;8000;S2;375.89;422.22;24154;Edge;D
s11024.jpg_b-1.tif;4912;320.06;517.28;82;79;0.89;1.02;0.98;88.33575862;12;C3;2;4000;S2;258.43;428.55;16907;Mid;C
s11024.jpg_b-1.tif;5143;72.65;519.86;83;81;0.87;1.04;0.96;92.48998505;12;A3;2;1000;S2;11.02;431.13;19063;Edge;A
s11024.jpg_b-1.tif;5096;194.91;519.01;82;81;0.89;1.02;0.99;91.64475283;12;B3;2;2000;S2;133.28;430.28;17640;Mid;B
s11024.jpg_b-1.tif;5241;443.58;651.06;85;82;0.88;1.02;0.98;94.25238415;12;D2;1;8000;S2;381.95;562.33;22816;Edge;D
s11024.jpg_b-1.tif;4231;317.74;653.24;75;74;0.89;1.02;0.98;76.08888329;12;C2;1;4000;S2;256.11;564.51;16049;Mid;C
s11024.jpg_b-1.tif;4609;72.03;659.21;80;76;0.89;1.06;0.94;82.88670836;12;A2;1;1000;S2;10.4;570.48;18232;Edge;A
s11024.jpg_b-1.tif;4401;195.35;657.52;77;73;0.91;1.05;0.95;79.14610621;12;B2;1;2000;S2;133.72;568.79;16166;Mid;B
s11024.jpg_b-1.tif;5226;449.1;783.06;83;81;0.9;1.03;0.97;93.98262918;12;D1;0.5;8000;S2;387.47;694.33;25825;Corner;D
s11024.jpg_b-1.tif;4458;326.55;787.52;77;76;0.9;1.01;0.99;80.17117507;12;C1;0.5;4000;S2;264.92;698.79;19114;Edge;C
s11024.jpg_b-1.tif;4330;200.45;790.02;76;74;0.9;1.02;0.98;77.86926605;12;B1;0.5;2000;S2;138.82;701.29;18834;Edge;B
s11024.jpg_b-1.tif;4464;79.06;794.54;77;75;0.89;1.03;0.97;80.27907705;12;A1;0.5;1000;S2;17.43;705.81;21032;Corner;A
s31013.jpg_a-1.tif;2378;434.71;90.06;56;59;0.83;1.04;0.96;42.7651535;1;B6;5;2000;S3;114.64;0.52;16263;Edge;B
s31013.jpg_a-1.tif;2225;320.07;89.54;54;55;0.79;1.01;0.99;40.01365288;1;A6;5;1000;S3;0;0;21668;Corner;A
s31013.jpg_a-1.tif;806;440.81;647.59;33;31;0.94;1.05;0.95;14.49483336;1;B2;1;2000;S3;120.74;558.05;16244;Mid;B
s31013.jpg_b-1.tif;2181;423.22;82.92;54;55;0.85;1.09;0.92;39.22237165;1;D6;5;8000;S4;363.22;0;20049;Corner;D
s31013.jpg_b-1.tif;2152;420.39;228.66;52;56;0.79;1.06;0.94;38.70084539;1;D5;4;8000;S4;360.39;145.74;21345;Edge;D
s31013.jpg_b-1.tif;1886;305.81;229.24;49;51;0.88;1.01;0.99;33.91719071;1;C5;4;4000;S4;245.81;146.32;16262;Mid;C
s31013.jpg_b-1.tif;1659;307.21;363.67;48;53;0.66;1.02;0.98;29.83489893;1;C4;3;4000;S4;247.21;280.75;16478;Mid;C
s31014.jpg_a-1.tif;2878;335.38;78.94;61;62;0.9;1.02;0.98;51.75698561;2;C6;5;4000;S3;244.57;0;16203;Edge;C
s31014.jpg_a-1.tif;2943;450.35;79.81;61;62;0.89;1.01;0.99;52.92592378;2;D6;5;8000;S3;359.54;0.87;20640;Corner;D
s31014.jpg_a-1.tif;2817;209.66;82.81;60;61;0.87;1.03;0.97;50.65998209;2;B6;5;2000;S3;118.85;3.87;16263;Edge;B
s31014.jpg_a-1.tif;2739;92.46;86.73;59;61;0.89;1.03;0.97;49.25725628;2;A6;5;1000;S3;1.65;7.79;21668;Corner;A
s31014.jpg_a-1.tif;2856;204.89;219;61;68;0.55;1.06;0.94;51.36134499;2;B5;4;2000;S3;114.08;140.06;16418;Mid;B
s31014.jpg_a-1.tif;2635;339.24;218.17;60;59;0.86;1.01;0.99;47.3869552;2;C5;4;4000;S3;248.43;139.23;16281;Mid;C
s31014.jpg_a-1.tif;2691;450.8;219.84;60;59;0.88;1.05;0.95;48.3940404;2;D5;4;8000;S3;359.99;140.9;19881;Edge;D
s31014.jpg_a-1.tif;2472;92.71;222.83;58;56;0.89;1.01;0.99;44.45561794;2;A5;4;1000;S3;1.9;143.89;21254;Edge;A
s31014.jpg_a-1.tif;2134;452.99;348.84;52;53;0.91;1.01;0.99;38.37713943;2;D4;3;8000;S3;362.18;269.9;21180;Edge;D
s31014.jpg_a-1.tif;1988;91.6;362.16;53;51;0.88;1.06;0.94;35.75152446;2;A4;3;1000;S3;0.79;283.22;21351;Edge;A
s31014.jpg_a-1.tif;1975;340.52;496.94;51;57;0.64;1.07;0.94;35.51773682;2;C3;2;4000;S3;249.71;418;17736;Mid;C
s31014.jpg_a-1.tif;1798;450.42;498.23;50;49;0.87;1.04;0.96;32.33462826;2;D3;2;8000;S3;359.61;419.29;22406;Edge;D
s31014.jpg_a-1.tif;1618;90.85;507.1;47;45;0.89;1.05;0.95;29.0975687;2;A3;2;1000;S3;0.04;428.16;20752;Edge;A
s31014.jpg_a-1.tif;1393;454.55;638.09;42;44;0.9;1.03;0.97;25.05124425;2;D2;1;8000;S3;363.74;559.15;22137;Edge;D
s31014.jpg_a-1.tif;1140;90.81;646.41;40;37;0.89;1.07;0.93;20.5013772;2;A2;1;1000;S3;0;567.47;18888;Edge;A
s31014.jpg_a-1.tif;1001;213.04;776.61;36;36;0.91;1.03;0.97;18.00164788;2;B1;0.5;2000;S3;122.23;697.67;19298;Edge;B
s31014.jpg_a-1.tif;1070;459.74;777.96;39;38;0.8;1.04;0.96;19.24252071;2;D1;0.5;8000;S3;368.93;699.02;24055;Corner;D
s31014.jpg_a-1.tif;959;93.88;776.88;36;35;0.88;1.03;0.97;17.24633398;2;A1;0.5;1000;S3;3.07;697.94;22528;Corner;A
s31014.jpg_a-1.tif;1023;343.13;779.72;36;37;0.93;1.01;0.99;18.39728849;2;C1;0.5;4000;S3;252.32;700.78;18552;Edge;C
s31014.jpg_b-1.tif;900;72.63;790.08;35;35;0.9;1.01;0.99;16.18529779;2;A1;0.5;1000;S4;0;711.08;18426;Corner;A
s31017.jpg_a-1.tif;4693;326.25;67.46;77;78;0.89;1.01;0.99;84.39733616;5;C6;5;4000;S3;245.7;0;16203;Edge;C
s31017.jpg_a-1.tif;5009;442.28;68.65;80;80;0.9;1.02;0.98;90.08017405;5;D6;5;8000;S3;361.73;1.19;20640;Corner;D
s31017.jpg_a-1.tif;4618;200.3;71.09;77;78;0.88;1.02;0.98;83.04856134;5;B6;5;2000;S3;119.75;3.63;16263;Edge;B
s31017.jpg_a-1.tif;4792;82.18;75.38;81;79;0.85;1.01;0.99;86.17771891;5;A6;5;1000;S3;1.63;7.92;21668;Corner;A
s31017.jpg_a-1.tif;4609;328.91;207.48;88;83;0.52;1.01;0.99;82.88670836;5;C5;4;4000;S3;248.36;140.02;16281;Mid;C
s31017.jpg_a-1.tif;4559;442.69;209.07;77;76;0.9;1.02;0.98;81.98752515;5;D5;4;8000;S3;362.14;141.61;19881;Edge;D
s31017.jpg_a-1.tif;4254;82.55;212.48;78;74;0.86;1.04;0.96;76.50250757;5;A5;4;1000;S3;2;145.02;21254;Edge;A
s31017.jpg_a-1.tif;3937;444.43;338.27;70;72;0.91;1.03;0.97;70.80168601;5;D4;3;8000;S3;363.88;270.81;21180;Edge;D
s31017.jpg_a-1.tif;3763;81.75;351.84;73;70;0.88;1.02;0.98;67.67252844;5;A4;3;1000;S3;1.2;284.38;21351;Edge;A
s31017.jpg_a-1.tif;3609;442.47;487.3;68;69;0.89;1;1;64.90304415;5;D3;2;8000;S3;361.92;419.84;22406;Edge;D
s31017.jpg_a-1.tif;3398;80.55;495.9;67;68;0.89;1.01;0.99;61.108491;5;A3;2;1000;S3;0;428.44;20752;Edge;A
s31017.jpg_a-1.tif;3111;446.13;626.91;63;62;0.91;1.01;0.99;55.94717937;5;D2;1;8000;S3;365.58;559.45;22137;Edge;D
s31017.jpg_a-1.tif;2818;81;635.33;60;60;0.91;1.01;0.99;50.67796575;5;A2;1;1000;S3;0.45;567.87;18888;Edge;A
s31017.jpg_a-1.tif;2497;85.21;765.82;57;57;0.9;1.01;0.99;44.90520954;5;A1;0.5;1000;S3;4.66;698.36;22528;Corner;A
s31017.jpg_a-1.tif;2571;204.27;765.54;58;57;0.91;1.02;0.99;46.23600069;5;B1;0.5;2000;S3;123.72;698.08;19298;Edge;B
s31017.jpg_a-1.tif;2775;451.35;767.11;59;62;0.89;1.01;0.99;49.90466819;5;D1;0.5;8000;S3;370.8;699.65;24055;Corner;D
s31017.jpg_a-1.tif;2636;334.48;768.6;59;58;0.91;1.01;0.99;47.40493887;5;C1;0.5;4000;S3;253.93;701.14;18552;Edge;C
s31017.jpg_b-1.tif;4975;425.76;81.16;88;87;0.53;1.1;0.91;89.46872946;5;D6;5;8000;S4;366.37;0;20049;Corner;D
s31017.jpg_b-1.tif;4575;312.26;82.07;87;81;0.58;1.02;0.98;82.27526378;5;C6;5;4000;S4;252.87;0.91;17393;Edge;C
s31017.jpg_b-1.tif;4786;63.14;84.83;79;79;0.87;1.03;0.97;86.06981693;5;A6;5;1000;S4;3.75;3.67;20819;Corner;A
s31017.jpg_b-1.tif;4125;63.94;362.99;81;70;0.54;1.14;0.88;74.18261488;5;A4;3;1000;S4;4.55;281.83;18900;Edge;A
s31017.jpg_b-1.tif;3675;423.98;504.64;69;72;0.56;1.04;0.96;66.08996599;5;D3;2;8000;S4;364.59;423.48;24145;Edge;D
s31017.jpg_b-1.tif;3198;426.4;643.78;68;68;0.51;1.07;0.93;57.51175816;5;D2;1;8000;S4;367.01;562.62;23927;Edge;D
s31017.jpg_b-1.tif;2617;59.39;783.22;59;59;0.91;1.01;0.99;47.06324925;5;A1;0.5;1000;S4;0;702.06;18426;Corner;A
s31018.jpg_b-1.tif;5352;423.84;64.55;85;82;0.9;1.05;0.96;96.24857087;6;D6;5;8000;S4;366.36;0;20049;Corner;D
s31018.jpg_b-1.tif;5007;309.33;68.16;79;81;0.89;1.02;0.98;90.04420672;6;C6;5;4000;S4;251.85;3.61;17393;Edge;C
s31018.jpg_b-1.tif;5297;60.75;75.79;83;83;0.89;1.01;0.99;95.25946934;6;A6;5;1000;S4;3.27;11.24;20819;Corner;A
s31018.jpg_b-1.tif;5024;184.6;75.67;81;81;0.89;1.01;0.99;90.34992901;6;B6;5;2000;S4;127.12;11.12;18109;Edge;B
s31018.jpg_b-1.tif;822;439.35;124.02;34;32;0.92;1.06;0.94;14.78257198;6;extra;extra;extra;S4;381.87;59.47;0;#N/A;e
s31018.jpg_b-1.tif;5016;421.65;210.84;81;80;0.89;1.02;0.98;90.2060597;6;D5;4;8000;S4;364.17;146.29;21345;Edge;D
s31018.jpg_b-1.tif;4456;179.63;210.46;75;76;0.9;1.02;0.98;80.13520774;6;B5;4;2000;S4;122.15;145.91;16482;Mid;B
s31018.jpg_b-1.tif;4523;305.16;211.7;76;76;0.89;1.01;0.99;81.34011324;6;C5;4;4000;S4;247.68;147.15;16262;Mid;C
s31018.jpg_b-1.tif;4793;57.48;215.38;79;80;0.88;1.01;0.99;86.19570258;6;A5;4;1000;S4;0;150.83;18567;Edge;A
s31018.jpg_b-1.tif;4689;426.71;347.02;79;78;0.9;1.02;0.98;84.3254015;6;D4;3;8000;S4;369.23;282.47;23945;Edge;D
s31018.jpg_b-1.tif;4243;306.99;346.06;74;74;0.91;1.02;0.98;76.30468726;6;C4;3;4000;S4;249.51;281.51;16478;Mid;C
s31018.jpg_b-1.tif;4204;186.16;350.08;73;74;0.91;1.01;0.99;75.60332436;6;B4;3;2000;S4;128.68;285.53;16927;Mid;B
s31018.jpg_b-1.tif;4328;62.38;353.54;75;75;0.9;1.01;0.99;77.83329872;6;A4;3;1000;S4;4.9;288.99;18900;Edge;A
s31018.jpg_b-1.tif;4215;428.36;489.56;74;73;0.91;1.02;0.98;75.80114466;6;D3;2;8000;S4;370.88;425.01;24145;Edge;D
s31018.jpg_b-1.tif;4019;188.97;492.03;72;73;0.9;1.03;0.97;72.27634648;6;B3;2;2000;S4;131.49;427.48;17293;Mid;B
s31018.jpg_b-1.tif;3850;308.39;492.22;70;70;0.91;1.02;0.98;69.23710722;6;C3;2;4000;S4;250.91;427.67;16684;Mid;C
s31018.jpg_b-1.tif;4031;63.2;495.37;73;73;0.89;1.01;0.99;72.49215045;6;A3;2;1000;S4;5.72;430.82;19356;Edge;A
s31018.jpg_b-1.tif;3695;433.48;628.05;69;69;0.91;1.01;0.99;66.44963927;6;D2;1;8000;S4;376;563.5;23927;Edge;D
s31018.jpg_b-1.tif;3488;188.85;633.02;67;66;0.91;1.01;0.99;62.72702078;6;B2;1;2000;S4;131.37;568.47;17145;Mid;B
s31018.jpg_b-1.tif;3247;312.46;632.17;65;64;0.92;1.01;0.99;58.3929577;6;C2;1;4000;S4;254.98;567.62;16181;Mid;C
s31018.jpg_b-1.tif;3038;64.29;640.88;63;64;0.9;1.02;0.98;54.63437188;6;A2;1;1000;S4;6.81;576.33;17461;Edge;A
s31018.jpg_b-1.tif;3062;312.96;766.64;64;63;0.9;1.02;0.98;55.06597982;6;C1;0.5;4000;S4;255.48;702.09;17301;Edge;C
s31018.jpg_b-1.tif;3224;436.04;767.28;65;64;0.9;1.01;0.99;57.97933343;6;D1;0.5;8000;S4;378.56;702.73;24481;Corner;D
s31018.jpg_b-1.tif;3194;190.04;769.13;64;64;0.91;1.01;0.99;57.4398235;6;B1;0.5;2000;S4;132.56;704.58;17504;Edge;B
s31018.jpg_b-1.tif;3177;67.94;773.11;64;64;0.9;1.02;0.98;57.13410121;6;A1;0.5;1000;S4;10.46;708.56;18426;Corner;A
s31020.jpg_a-1.tif;6472;433.66;87.78;92;92;0.9;1;1;116.3902748;8;D6;5;8000;S3;362.39;0.77;20640;Corner;D
s31020.jpg_a-1.tif;5869;316.53;87.01;87;88;0.9;1.01;0.99;105.5461253;8;C6;5;4000;S3;245.26;0;16203;Edge;C
s31020.jpg_a-1.tif;5798;190.88;90.8;85;87;0.9;1.03;0.97;104.2692851;8;B6;5;2000;S3;119.61;3.79;16263;Edge;B
s31020.jpg_a-1.tif;6112;72.41;95.55;89;90;0.89;1;1;109.9161557;8;A6;5;1000;S3;1.14;8.54;21668;Corner;A
s31020.jpg_a-1.tif;5440;320.04;227.47;84;85;0.88;1.01;0.99;97.83113332;8;C5;4;4000;S3;248.77;140.46;16281;Mid;C
s31020.jpg_a-1.tif;6017;433.64;228.53;88;87;0.9;1.01;0.99;108.2077076;8;D5;4;8000;S3;362.37;141.52;19881;Edge;D
s31020.jpg_a-1.tif;5427;187.51;230.06;84;85;0.89;1.01;0.99;97.59734569;8;B5;4;2000;S3;116.24;143.05;16418;Mid;B
s31020.jpg_a-1.tif;5489;72.49;232.55;85;84;0.88;1.02;0.98;98.71233287;8;A5;4;1000;S3;1.22;145.54;21254;Edge;A
s31020.jpg_a-1.tif;5496;435.73;357.52;84;85;0.89;1.01;0.99;98.83821852;8;D4;3;8000;S3;364.46;270.51;21180;Edge;D
s31020.jpg_a-1.tif;4988;318.31;358.18;80;79;0.88;1.02;0.98;89.7025171;8;C4;3;4000;S3;247.04;271.17;16342;Mid;C
s31020.jpg_a-1.tif;5118;190.66;364.81;84;81;0.87;1.02;0.98;92.04039345;8;B4;3;2000;S3;119.39;277.8;17243;Mid;B
s31020.jpg_a-1.tif;5122;71.83;371.75;82;80;0.89;1.02;0.98;92.1123281;8;A4;3;1000;S3;0.56;284.74;21351;Edge;A
s31020.jpg_a-1.tif;4962;322.44;504.03;80;81;0.9;1.02;0.98;89.23494183;8;C3;2;4000;S3;251.17;417.02;17736;Mid;C
s31020.jpg_a-1.tif;5167;433.86;506.3;80;81;0.91;1.01;0.99;92.92159299;8;D3;2;8000;S3;362.59;419.29;22406;Edge;D
s31020.jpg_a-1.tif;4790;189.89;514.41;80;79;0.86;1.03;0.97;86.14175158;8;B3;2;2000;S3;118.62;427.4;17787;Mid;B
s31020.jpg_a-1.tif;4817;71.27;515.9;79;78;0.89;1.02;0.98;86.62731052;8;A3;2;1000;S3;0;428.89;20752;Edge;A
s31020.jpg_a-1.tif;4584;438.24;645.98;78;77;0.89;1;1;82.43711676;8;D2;1;8000;S3;366.97;558.97;22137;Edge;D
s31020.jpg_a-1.tif;4156;190.48;652.06;73;75;0.88;1.01;0.99;74.74010847;8;B2;1;2000;S3;119.21;565.05;16244;Mid;B
s31020.jpg_a-1.tif;4087;320.24;650.92;73;72;0.88;1.02;0.98;73.49923564;8;C2;1;4000;S3;248.97;563.91;16975;Mid;C
s31020.jpg_a-1.tif;4072;71.71;655.19;72;72;0.9;1.01;0.99;73.22948068;8;A2;1;1000;S3;0.44;568.18;18888;Edge;A
s31020.jpg_a-1.tif;4334;443.81;786.34;74;76;0.9;1.01;0.99;77.9412007;8;D1;0.5;8000;S3;372.54;699.33;24055;Corner;D
s31020.jpg_a-1.tif;3959;76.27;786.13;73;72;0.9;1.02;0.98;71.19732662;8;A1;0.5;1000;S3;5;699.12;22528;Corner;A
s31020.jpg_a-1.tif;3886;196.31;785.79;72;71;0.9;1.02;0.99;69.88451914;8;B1;0.5;2000;S3;125.04;698.78;19298;Edge;B
s31020.jpg_a-1.tif;3965;326.44;788.46;72;71;0.91;1.01;0.99;71.30522861;8;C1;0.5;4000;S3;255.17;701.45;18552;Edge;C
s31020.jpg_b-1.tif;7467;430.28;94.41;91;124;0.61;1.42;0.7;134.2840207;8;D6;5;8000;S4;369.7;5.82;20049;Corner;D
s31020.jpg_b-1.tif;5758;312.61;88.59;85;87;0.9;1.04;0.97;103.5499385;8;C6;5;4000;S4;252.03;0;17393;Edge;C
s31020.jpg_b-1.tif;6063;63.79;96.05;88;88;0.88;1.02;0.98;109.0349561;8;A6;5;1000;S4;3.21;7.46;20819;Corner;A
